10/12/2019 19:02,0.4375,0.5625,0.53125
10/12/2019 19:08:20,0.46875,0.28125,0.28125
10/12/2019 19:25:29,0.4390244,0.4390244,0.4390244,0.4390244,0.5365854,0.5365854,0.4390244,0.4390244,0.4390244,0.4390244,0.4759036,0.6204819,0.6084337,0.70481926,0.6987952,0.7590361,0.75301206,0.71686745,0.7891566,0.75301206,21.995478630065918,32.32398223876953,29.42417335510254,24.314210891723633,9.900678157806396,4.870598793029785,21.31608772277832,21.25021457672119,21.7763032913208,31.835698127746582,0.7896677492612816,0.6897552821291498,0.6424244836152319,0.6020570146032127,0.5266111263309616,0.4928787303976266,0.4931928440030799,0.5707876201135567,0.43803700768803977,0.49839564942451847
10/12/2019 19:48:52,0.5609756,0.5609756,0.5365854,0.5609756,0.5121951,0.5609756,0.5609756,0.5365854,0.5365854,0.5609756,0.5481928,0.61445785,0.6987952,0.71686745,0.7409639,0.7409639,0.76506025,0.72289157,0.813253,0.77710843,25.14119052886963,37.110562324523926,17.416387176513673,19.959423828125,13.984065628051757,20.88095054626465,18.546460723876955,31.202672004699707,21.232297897338867,26.551074028015137,0.7278183576572372,0.6983537982745343,0.5729554665375904,0.5708831498421818,0.5469507754567158,0.5106858794229576,0.46712037400308865,0.5593610316155905,0.44337046433644123,0.4828386285218848
10/12/2019 20:13:02,0.5609756,0.4390244,0.4390244,0.4390244,0.4390244,0.4878049,0.4390244,0.4390244,0.4878049,0.6097561,0.4390244,0.4390244,0.4390244,0.4390244,0.4390244,0.4390244,0.4390244,0.4390244,0.4390244,0.4390244,0.53614455,0.62650603,0.7108434,0.6987952,0.7289157,0.76506025,0.7590361,0.7409639,0.8192771,0.813253,0.82530123,0.8313253,0.79518074,0.8313253,0.7891566,0.8192771,0.82530123,0.82530123,0.8795181,0.87349397,5.605625295639038,7.8974841117858885,17.039565658569337,11.508028793334962,16.821724891662598,10.335108089447022,17.22345848083496,30.362235832214356,8.95865993499756,3.662511920928955,21.51868896484375,20.035655975341797,21.462781143188476,16.470791244506835,25.766520309448243,39.780751419067386,21.74646415710449,22.443383407592773,17.35065574645996,21.928600311279297,0.7406931555414774,0.665653697697513,0.629592925669199,0.5935101735304638,0.5590610267168068,0.49912456485880424,0.4852173568972622,0.5159216862486069,0.4420545711574784,0.42932980247290736,0.4262346691754927,0.45879656049501466,0.4250222643814891,0.410965612853866,0.41210332530808735,0.3696742757975337,0.37000821907836273,0.4166326731084341,0.3206258312047246,0.3228509533836181
10/12/2019 20:52:37,0.6097561,0.63414633,0.5609756,0.46341464,0.4390244,0.4390244,0.4390244,0.4390244,0.4390244,0.4390244,0.4390244,0.58536583,0.4390244,0.4390244,0.4390244,0.4390244,0.4390244,0.4390244,0.4390244,0.4390244,0.4390244,0.46341464,0.4390244,0.4390244,0.4390244,0.4390244,0.5121951,0.4390244,0.4390244,0.4390244,0.5421687,0.5903614,0.6807229,0.72289157,0.6987952,0.7590361,0.75301206,0.7409639,0.77710843,0.7590361,0.79518074,0.7590361,0.7891566,0.8192771,0.8072289,0.8072289,0.8493976,0.7891566,0.89759034,0.88554215,0.8012048,0.82530123,0.8313253,0.85542166,0.90361446,0.8915663,0.8915663,0.8493976,0.87349397,0.813253,3.639455223083496,4.665801477432251,1.8974495410880992,8.496549320220947,11.895630264282227,11.085986518859864,12.479128074645995,32.38789176940918,14.607855606079102,9.505265998840333,9.96715850830078,4.375734210011979,23.873508071899415,18.42276668548584,14.943579196929932,12.547909927368163,15.973127937316894,15.461004066467286,12.576992988586426,28.102084159851074,15.881293869018554,6.910833358764648,12.799701118469239,29.178720474243164,31.65767459869385,16.15619602203369,6.826948165893555,31.154753494262696,8.861936092376709,13.158357429504395,0.7201856313699699,0.6889234476060753,0.6273996119039604,0.5718843373189489,0.5297390818595886,0.5230722723596067,0.5022050720381449,0.49453698385910816,0.45630586793623773,0.47716792394597846,0.456397335392883,0.4774032637297389,0.42727832190961723,0.41776762238468035,0.4190051562814827,0.38721133948090564,0.3572645853441882,0.45922963931617966,0.31423889495522145,0.3259659300008452,0.40356701414987267,0.3949670707245907,0.3594874211822648,0.32456674256238593,0.29537006817668315,0.30036806216441003,0.2872715793460248,0.3220207574496786,0.33399582429822666,0.36506926582520266
10/12/2019 21:15:38,0.4390244,0.36585367,0.41463414,0.41463414,0.36585367,0.4390244,0.4390244,0.4390244,0.4390244,0.4390244,0.61445785,0.60240966,0.70481926,0.6987952,0.71686745,0.73493975,0.73493975,0.7409639,0.813253,0.7409639,10.546846866607666,5.111184783116914,7.309741020202637,11.451275634765626,4.806798124313355,12.960079002380372,11.20983819961548,13.861660766601563,24.677379035949706,19.617073249816894,0.6699989782758506,0.6634956192539399,0.5994370019579508,0.586929810334401,0.5759418064571289,0.5419896611248154,0.5231648863080036,0.5128915995718485,0.46238825156028013,0.5021058529256338
10/12/2019 23:01:19,0.4878049,0.58536583,0.41463414,0.41463414,0.4390244,0.41463414,0.41463414,0.41463414,0.41463414,0.4390244,0.53614455,0.48192772,0.6927711,0.6927711,0.76506025,0.72289157,0.7590361,0.71686745,0.7590361,0.8072289,6.247396302223204,2.567387656867504,11.001277351379395,9.108476257324218,26.269838523864745,11.943413066849825,12.244520950317384,8.904228782653808,12.672479248046875,22.63585147857666,0.7471500872129417,0.780664264437664,0.6063689650541328,0.5915250602256821,0.5153623374111681,0.5483594371611813,0.5190598120890468,0.5519482550850834,0.46934829670262623,0.463455261954342
